id,tweet,airline_name,airline_sentiment
681456211,@SouthwestAir Congratulations!,Southwest,positive
681456214,@SouthwestAir great. My flight is delayed three hours. Now my friend has to wait for me at the airport for hours on her birthday. __σ__β_,Southwest,negative
681456218,@SouthwestAir using social business roadmap to develop intelligent path to embed social across enterprise #RaganDisney,Southwest,neutral
681456220,@SouthwestAir adds new direct flights from #Columbus to Oakland &amp; Boston starting August 2015 #cmh #oak #bos,Southwest,neutral
681456222,@SouthwestAir Is there anyway to pay more to get priority boarding A 1-15?,Southwest,neutral
681456226,"@SouthwestAir thank you for integrating with Passbook on iOS, it all works so much better now!!!",Southwest,positive
681456236,@SouthwestAir My birthday is during #DestinationDragons could I get tix?? http://t.co/07XhCacjax,Southwest,neutral
681456238,@SouthwestAir Please bring back RDU to FLL direct route!  I noticed it is missing starting in Late Flight August!  The flights are always packed!,Southwest,neutral
681456243,@SouthwestAir is main supporter of play where Jesus is portrayed as homosexual partner of Judas and who performs a _†_gay wedding_† #boycott,Southwest,negative
681456246,@SouthwestAir you're giving everyone tix for #DestinationDragons except for me and it's during my birthday!!!!,Southwest,negative
681456251,"@SouthwestAir - thanks to the agent boarding 1137, ATL-AUS. Left my wallet on the inbound. He found it for me!",Southwest,positive
681456255,@SouthwestAir iPhone app now has passbook support! Whoot! It's the little things in life... __σ_,Southwest,positive
681456261,@SouthwestAir  do you know where my plane is coming from?  I'm on SW flight 4464 from RSW to MKE,Southwest,neutral
681456263,"@SouthwestAir well, it was fun while it lasted. Not happy about the change to redeeming reward points. Won't be loyal anymore.",Southwest,negative
681456264,@SouthwestAir why the delay on Flight 423 BDL to MCO? Need to get to Florida for the _σ†δι&amp; races in Daytona,Southwest,negative
681456266,"@SouthwestAir aww thanks!! Other than that, love it!",Southwest,positive
681456271,@SouthwestAir we're here at MCO. Thanks.,Southwest,positive
681456273,"@SouthwestAir schedule is open through the end of October, got Columbus day wknd in New England for ~50K points for 4! Check your calendar!",Southwest,neutral
681456275,@SouthwestAir the new logo is going to look amazing on the airplanes,Southwest,positive
681456284,"I appreciate the reply. RT @SouthwestAir: @luxclark We_†_re so sorry to keep you waiting, Laura. An Agent will be with you shortly...^CB",Southwest,positive
681456288,@SouthwestAir I love you guys! Had to take a few other airlines this week...makes me love and appreciate y'all so much more! #onlywaytofly,Southwest,positive
681456290,@SouthwestAir I'm getting leathery from the heat on 4251 before I even get to Vegas....,Southwest,negative
681456292,@SouthwestAir my first flight ever and flight #4251 is already having technical issues. Faaaannntastic.__σ_,Southwest,negative
681456302,@SouthwestAir Stuck on 4251 with the heat blasting to try and thaw the water lines.... Kinda disappointed for my first flight as a RR member,Southwest,negative
681456304,"@SouthwestAir love how ""friendly"" your staff is when asking for updates on delayed flights causing missed connections. #horribleattitudes",Southwest,negative
681456306,"@SouthwestAir DM sent! Thanks so much for responding! Your response was so timely, I missed it!",Southwest,positive
681456308,@SouthwestAir hates guitar players. Chgd for oversize AND extra bag on my acoustic guitar. Epic fail.,Southwest,negative
681456313,@SouthwestAir Thank you for having flights going out of Nashville! You guys Rock! #DisneyPrincessHalfMarathon #girlsweekend #bffs,Southwest,positive
681456317,@SouthwestAir Thx Ops Agt Rich Westagard n Flight Att. Nancy @ DEN Airport.Held flight 1027 n even saved seat 4 Bus Select #CustomersFirst!,Southwest,positive
681456321,@SouthwestAir ugh kicking myself for missing out on #destinationdragons. I need some @Imaginedragons back in my life  http://t.co/sbEhi46bMk,Southwest,neutral
681456327,@SouthwestAir I spoke to soon... My bag was lost.. :(,Southwest,negative
681456329,@SouthwestAir love bridesmaid dancing Can't wait for you to fly into puerto Vallarta and kick united ass!,Southwest,positive
681456331,@SouthwestAir I __δι you! The only airline that understands us military families and our unpredictable changes. Pound it __β_,Southwest,positive
681456333,"@SouthwestAir humor aside, we've been stuck on the plane for two hours at the gate because bags can't be loaded correctly. What gives?",Southwest,negative
681456334,@SouthwestAir We've been sitting at the gate for two hours waiting for bags to be loaded... I'm telling Herb.,Southwest,negative
681456335,@SouthwestAir my PR class would luv to know who's in charge of your Twitter. How many people write your tweets? #gracias,Southwest,neutral
681456336,@SouthwestAir if you are giving tix to #DestinationDragons show would appreciate one or two for LA__σ_Flying from PHL to LAX on Friday,Southwest,neutral
681456337,@SouthwestAir any chance I can get tix for @VelourLive @Imaginedragons? I have been tweeting since January 26 about it #DestinationDragons,Southwest,neutral
681456338,@SouthwestAir only 1 guest needs to change a flight on a reservation of 2. How can I do it? I NEED this to happen. Say it can...Please help!,Southwest,neutral
681456340,@SouthwestAir had a very rude gate agent at BWI tonight gate B8 after a 6.5hr delay for flight 1172. I think a little training is in order.,Southwest,negative
681456341,Looking forward to using Passbook when I fly  @SouthwestAir in a few weeks!,Southwest,positive
681456345,@SouthwestAir Fantastic! Thank you!,Southwest,positive
681456346,@SouthwestAir sat on a plane for 2+ hrs on 2/15! Then we finally took off.. :(,Southwest,negative
681456347,@SouthwestAir - Great flight from Phoenix to Dallas tonight!Great service and ON TIME! Makes @timieyancey very happy! http://t.co/TkVCMhbPim,Southwest,positive
681456348,@SouthwestAir flight Cancelled Flighted tonight and was told I won't receive a travel voucher for the inconvenience. Is that really your policy?,Southwest,negative
681456349,@SouthwestAir you guys are so clever __σ‹ http://t.co/qn5odUGFqK,Southwest,positive
681456351,@southwestair Amazing view on the approach to LAX tonight. http://t.co/a68d5fULmH,Southwest,positive
681456352,@SouthwestAir today you sporadically changed my flight departure 5 times &amp; left two hours Late Flight. Uncharacteristic of u http://t.co/TXhYJ40llG,Southwest,negative
681456353,"@SouthwestAir, I really appreciate you all's #BHM commercial that aired today during @BET's #BookofNegroes",Southwest,positive
681456354,@SouthwestAir do new flights come out at midnight?,Southwest,neutral
681456356,"@SouthwestAir Yes - with extra $77. I wonder what are you going yo loose, if there is room.",Southwest,negative
681456360,"@SouthwestAir could care more about their customer, if there is a reasonable request :(",Southwest,negative
681456361,"@SouthwestAir So I am flying Chicago-LAX-PHX just to go spotting at LAX and PHX airports, then I am flying back to Chicago :)",Southwest,neutral
681456362,"@SouthwestAir Thanks for replying, I sen't my conf #! I love aviation and Southwest and all I wanted for my 18th was to fly SWA for the day!",Southwest,positive
681456363,@SouthwestAir I am going to stop flying with you.  Delays everytime.  This time due to paperwork?,Southwest,negative
681456365,@southwestair thanks for taking it up a notch!! leinenkugels #craftbeer #goodflight @ Norfolk_†_ http://t.co/TgSLjjN6g0,Southwest,positive
681456366,@SouthwestAir i cant look up my confirmation number at the moment on mobile. the email is no longer in my inbox,Southwest,neutral
681456367,@SouthwestAir I receive bad customer service and ended up spending several hundred dollars to accommodate my family during each cxl flight,Southwest,negative
681456368,@SouthwestAir thank u for not leaving me,Southwest,positive
681456369,@SouthwestAir it keeps saying that mobile boarding passes are unavailable despite having checked in and everything,Southwest,negative
681456370,@SouthwestAir thanks so much for making my night __σ† cannot wait for my trip next week! http://t.co/NbZ45jCd1r,Southwest,positive
681456371,@SouthwestAir your app isnt working and i take off in like two hours help,Southwest,negative
681456373,@SouthwestAir @Imaginedragons any info on #DestinationDragons ?? me &amp; @sammi_jon3s need to know..,Southwest,neutral
681456374,@SouthwestAir filing it now. Thank you for your response.,Southwest,positive
681456375,@SouthwestAir #DestinationDragons Any word on winners of contest? Any chance for tix for the Provo DestinationDragons show? Fingers Crossed!,Southwest,neutral
681456379,"@SouthwestAir I understand weather is not your fault, but as a frequent flyer I expected better customer service. I'll be trying @Delta",Southwest,negative
681456383,@SouthwestAir doesn't even have gluten free peanuts. whyyy me??,Southwest,negative
681456384,@SouthwestAir when will dates to fly go past August 7 2015?,Southwest,neutral
681456385,@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,Southwest,positive
681456390,@SouthwestAir Whoa. Thanks and that's what I wanted to hear! Early flight coming up. Thanks for the reply.,Southwest,positive
681456391,@SouthwestAir Working on a piece about military discounts and am hearing you offer one. Can you give me specifics and confirm? Thank You!,Southwest,neutral
681456393,@SouthwestAir Do you anticipate any Cancelled Flightlations for flights out of Nashville tomorrow? Thank you!,Southwest,neutral
681456394,@SouthwestAir thx - fingers crossed they are found.,Southwest,positive
681456395,@SouthwestAir do you have any info about when #DestinationDragons winners will be announced? me &amp; my best friend are hoping to win. thanks!,Southwest,neutral
681456396,@SouthwestAir So far so good! http://t.co/16c9ex79Rk,Southwest,positive
681456400,"@SouthwestAir that's why I fly y'all, that personalized service",Southwest,positive
681456403,@SouthwestAir it took ages for one snapchat story to load. one. ONE. I will demolish you,Southwest,negative
